 360,64;  297,448;  223,136;22610,334;74,31178
 360,78;  265,379;  188,220;22804,334;77,15978
 360,93;  300,365;  219,441;22150,000;80,92444
 361,07;  294,456;  209,178;21471,334;85,27744
 361,22;  331,554;  242,402;21130,666;89,15244
 361,37;  323,753;  230,757;20996,334;92,99611
 361,51;  340,567;  243,291;20761,334;97,27611
 361,66;  327,322;  227,336;20289,334;99,98644
 361,80;  339,997;  237,746;19890,666;102,25078
 361,95;  325,390;  220,137;19740,334;105,25311
 362,10;  353,251;  242,598;19894,000;110,65278
 362,24;  348,329;  231,032;20224,000;117,29644
 362,39;  377,965;  254,967;20744,000;122,99811
 362,53;  360,898;  230,695;20828,000;130,20378
 362,68;  385,088;  248,551;21252,666;136,53678
 362,82;  371,270;  224,546;20746,666;146,72411
 362,97;  402,539;  242,409;20625,000;160,12978
 363,12;  391,430;  213,998;20433,666;177,43278
 363,26;  432,099;  235,582;21085,666;196,51744
 363,41;  426,403;  207,031;21460,000;219,37278
 363,55;  488,072;  240,212;21239,666;247,86011
 363,70;  505,855;  222,951;20833,000;282,90378
 363,85;  577,363;  244,328;20762,000;333,03544
 363,99;  639,077;  226,401;20941,334;412,67611
 364,14;  771,892;  231,306;21239,666;540,58578
 364,28;  996,883;  211,909;21511,334;784,97444
 364,43; 1766,000;  217,122;21687,334;1548,87878
 364,57; 4741,550;  207,336;21917,334;4534,21378
 364,72;12487,418;  235,898;22190,334;12251,52078
 364,87;23686,161;  219,414;22728,334;23466,74711
 365,01;29358,728;  241,803;23058,666;29116,92444
 365,16;24856,330;  226,491;22962,666;24629,83944
 365,30;17205,971;  236,384;22327,666;16969,58711
 365,45;11770,547;  210,042;21588,334;11560,50511
 365,59; 9020,866;  223,173;21024,666;8797,69244
 365,74; 4917,223;  213,065;20706,334;4704,15778
 365,89; 2446,709;  237,686;20641,000;2209,02311
 366,03; 3851,298;  210,905;20397,666;3640,39278
 366,18; 6826,479;  234,712;20185,334;6591,76744
 366,32; 7952,515;  219,792;19780,000;7732,72278
 366,47; 5986,823;  241,199;19847,334;5745,62411
 366,61; 2700,011;  219,348;19670,666;2480,66311
 366,76;  659,076;  227,170;19831,666;431,90611
 366,91;  396,217;  205,767;19851,666;190,45044
 367,05;  387,852;  242,791;20309,666;145,06078
 367,20;  349,181;  226,948;20586,000;122,23278
 367,34;  361,376;  253,682;20715,000;107,69344
 367,49;  329,432;  230,357;20638,334;99,07444
 367,63;  349,607;  252,334;20701,666;97,27344
 367,78;  349,949;  242,180;20880,000;107,76878
 367,92;  374,072;  246,108;21054,000;127,96378
 368,07;  355,968;  216,356;21045,334;139,61144
 368,22;  349,443;  218,025;21125,000;131,41844
 368,36;  302,046;  189,988;21350,666;112,05778
 368,51;  325,410;  229,533;21617,666;95,87778
 368,65;  308,276;  219,224;21899,334;89,05178
 368,80;  337,391;  252,534;22079,000;84,85744
 368,94;  310,857;  228,195;22185,666;82,66144
 369,09;  328,144;  246,216;22097,000;81,92744
 369,24;  299,177;  217,342;21658,000;81,83444
 369,38;  307,264;  225,429;21243,334;81,83511
 369,53;  278,659;  195,894;20884,666;82,76511
 369,67;  307,910;  222,786;20814,000;85,12411
 369,82;  300,495;  211,054;20483,000;89,44111
 369,96;  344,983;  249,521;20258,666;95,46211
 370,11;  331,833;  226,878;19984,666;104,95511
 370,25;  369,206;  248,548;19999,334;120,65844
 370,40;  354,209;  220,777;19910,000;133,43278
 370,55;  376,379;  242,068;19904,334;134,31044
 370,69;  330,863;  210,898;19897,666;119,96511
 370,84;  336,140;  234,367;19892,000;101,77344
 370,98;  292,775;  205,717;19804,666;87,05744
 371,13;  316,186;  237,812;19835,334;78,37478
 371,27;  298,061;  225,874;20016,666;72,18678
 371,42;  320,423;  250,997;20201,334;69,42578
 371,56;  308,726;  240,544;20333,666;68,18211
 371,71;  306,032;  238,563;20326,666;67,46978
 371,86;  282,956;  218,080;20376,000;64,87544
 372,00;  286,245;  225,173;20340,000;61,07244
 372,15;  255,630;  197,554;20345,000;58,07578
 372,29;  282,433;  226,989;20342,000;55,44444
 372,44;  257,615;  203,783;20442,666;53,83178
 372,58;  286,093;  235,254;20613,334;50,83844
 372,73;  264,647;  215,514;20818,000;49,13311
 372,87;  281,961;  234,282;20972,334;47,67978
 373,02;  269,447;  222,153;20926,000;47,29478
 373,17;  284,683;  237,714;20705,666;46,96911
 373,31;  263,560;  216,586;20395,666;46,97444
 373,46;  282,790;  236,438;20126,000;46,35278
 373,60;  259,333;  213,235;19907,666;46,09744
 373,75;  290,585;  245,600;19709,334;44,98544
 373,89;  265,942;  220,837;19533,334;45,10544
 374,04;  292,919;  249,018;19333,666;43,90078
 374,18;  268,028;  225,775;19193,334;42,25378
 374,33;  287,841;  246,636;19125,334;41,20444
 374,47;  255,867;  214,538;19054,334;41,32944
 374,62;  270,231;  226,735;18862,334;43,49644
 374,77;  253,988;  207,581;18648,000;46,40678
 374,91;  290,797;  235,910;18846,334;54,88644
 375,06;  291,417;  226,722;19163,000;64,69444
 375,20;  314,686;  246,762;19270,666;67,92378
 375,35;  293,210;  233,019;19268,666;60,19144
 375,49;  294,850;  246,479;19343,666;48,37044
 375,64;  265,548;  225,357;19544,334;40,19144
 375,78;  271,665;  235,462;19700,000;36,20344
 375,93;  241,637;  207,471;19960,334;34,16611
 376,07;  264,635;  231,041;20049,334;33,59411
 376,22;  251,338;  217,067;20084,334;34,27044
 376,36;  283,713;  249,086;19899,334;34,62678
 376,51;  273,393;  238,415;19981,000;34,97744
 376,66;  287,867;  251,755;20277,000;36,11211
 376,80;  263,179;  224,113;20526,334;39,06644
 376,95;  269,467;  226,054;20734,000;43,41378
 377,09;  242,192;  196,938;20408,334;45,25411
 377,24;  262,078;  219,537;20266,334;42,54078
 377,38;  236,719;  199,404;19897,000;37,31511
 377,53;  263,597;  229,672;19990,334;33,92511
 377,67;  232,166;  198,444;19758,334;33,72278
 377,82;  256,892;  222,902;19888,666;33,99078
 377,96;  225,013;  190,790;19811,666;34,22311
 378,11;  244,342;  209,941;19936,334;34,40111
 378,25;  215,885;  179,878;19677,000;36,00744
 378,40;  250,354;  210,825;19386,334;39,52844
 378,54;  242,129;  193,624;19003,334;48,50511
 378,69;  285,260;  218,346;18883,000;66,91411
 378,84;  286,921;  196,407;18834,000;90,51444
 378,98;  323,382;  219,131;18947,000;104,25144
 379,13;  303,839;  208,496;18961,000;95,34378
 379,27;  289,507;  216,615;18852,000;72,89278
 379,42;  248,310;  196,989;18893,334;51,32111
 379,56;  246,329;  205,655;18916,666;40,67411
 379,71;  222,197;  184,962;19038,000;37,23478
 379,85;  244,790;  205,392;19033,666;39,39844
 380,00;  237,744;  192,166;19037,334;45,57778
 380,14;  273,499;  225,045;19058,666;48,45378
 380,29;  247,177;  202,757;19225,666;44,42011
 380,43;  249,362;  211,611;19311,666;37,75044
 380,58;  219,418;  186,218;19422,666;33,19944
 380,72;  236,709;  204,162;19317,000;32,54778
 380,87;  216,836;  185,049;19272,334;31,78744
 381,01;  238,549;  208,031;19170,000;30,51844
 381,16;  231,519;  201,399;18881,000;30,12078
 381,30;  255,224;  225,714;18855,000;29,51044
 381,45;  235,287;  203,506;18739,334;31,78144
 381,60;  257,526;  220,258;18839,000;37,26744
 381,74;  255,706;  206,849;18616,000;48,85678
 381,89;  283,627;  221,820;18452,334;61,80678
 382,03;  259,143;  191,337;18404,000;67,80611
 382,18;  275,029;  215,020;18335,334;60,00911
 382,32;  242,736;  195,892;18373,666;46,84378
 382,47;  251,394;  215,703;18297,000;35,69111
 382,61;  216,726;  184,033;18430,666;32,69311
 382,76;  242,815;  212,543;18684,000;30,27244
 382,90;  222,164;  192,869;18899,666;29,29544
 383,05;  239,262;  210,555;19210,666;28,70744
 383,19;  214,949;  186,492;19713,000;28,45644
 383,34;  236,832;  208,042;20615,666;28,78978
 383,48;  207,958;  179,925;21014,334;28,03311
 383,63;  234,270;  205,846;20530,666;28,42344
 383,77;  203,108;  175,059;19509,000;28,04844
 383,92;  232,061;  203,611;19011,666;28,45044
 384,06;  205,789;  177,519;18974,334;28,27044
 384,21;  236,602;  207,831;19135,000;28,77111
 384,35;  223,484;  195,215;19193,666;28,26911
 384,50;  233,324;  204,841;19276,334;28,48311
 384,64;  214,908;  186,825;19265,000;28,08244
 384,79;  226,961;  198,227;19419,666;28,73411
 384,93;  215,295;  185,709;19572,000;29,58578
 385,08;  236,217;  206,163;19647,334;30,05411
 385,22;  230,421;  199,591;19413,334;30,83011
 385,37;  253,655;  222,433;19121,000;31,22244
 385,51;  240,026;  206,247;18793,000;33,77911
 385,66;  247,417;  209,640;18562,000;37,77644
 385,80;  238,310;  192,283;18307,666;46,02744
 385,95;  271,080;  216,251;18295,334;54,82944
 386,09;  266,522;  208,504;18224,334;58,01778
 386,24;  277,424;  225,697;18397,000;51,72778
 386,38;  241,615;  201,114;18490,000;40,50144
 386,53;  245,413;  213,074;18717,666;32,33911
 386,67;  223,552;  193,553;18853,334;29,99911
 386,82;  236,286;  207,130;19030,666;29,15644
 386,97;  213,953;  185,111;19618,334;28,84211
 387,11;  236,596;  209,128;19679,666;27,46878
 387,26;  221,157;  193,685;19668,000;27,47178
 387,40;  250,616;  222,994;19182,334;27,62211
 387,55;  219,674;  191,618;19126,334;28,05611
 387,69;  241,471;  212,561;19099,666;28,91011
 387,84;  232,297;  202,695;18982,334;29,60211
 387,98;  250,481;  219,436;19038,334;31,04511
 388,13;  228,537;  196,586;18969,334;31,95078
 388,27;  239,228;  206,484;19052,000;32,74378
